http://www.yelp.com/biz/tacos-sonora-grill-phoenix	Tacos Sonora Grill	1009 S 7th St	Phoenix	AZ	85034	6022522795	4.5	39	false	false	85007
http://www.yelp.com/biz/pomo-pizzeria-napoletana-phoenix-phoenix	Pomo Pizzeria Napoletana - Phoenix	705 N 1st St	Phoenix	AZ	85004	6027952555	4.5	386	true	false	85007
http://www.yelp.com/biz/welcome-diner-phoenix	Welcome Diner	924 E Roosevelt St	Phoenix	AZ	85006	6024951111	4.5	347	true	false	85007
http://www.yelp.com/biz/thirdspace-phoenix-2	ThirdSpace	1028 Grand Ave	Phoenix	AZ	85007	6022581536	4.5	34	true	false	85007
http://www.yelp.com/biz/taqueria-el-chino-phoenix	Taqueria El Chino	1803 W Van Buren St	Phoenix	AZ	85007	6022546808	4.5	59	true	false	85007
http://www.yelp.com/biz/harumi-sushi-phoenix	Harumi Sushi	114 W Adams St	Phoenix	AZ	85003	6022580131	4.5	340	true	false	85007
http://www.yelp.com/biz/taqueria-la-hacienda-phoenix	Taqueria La Hacienda	254 E Buckeye Rd	Phoenix	AZ	85004	6026163801	4.5	29	false	false	85007
http://www.yelp.com/biz/asadero-toro-phoenix-2	Asadero Toro	1715 W McDowell Rd	Phoenix	AZ	85007	6023409310	4.5	48	false	false	85007
http://www.yelp.com/biz/oven-and-vine-phoenix	Oven and Vine	14 W Vernon Ave	Phoenix	AZ	85003	6026877632	4.5	74	false	false	85007
http://www.yelp.com/biz/la-piazza-phx-phoenix	La Piazza PHX	1 N 1st St	Phoenix	AZ	85004	6027957116	4	114	true	false	85007
http://www.yelp.com/biz/braggs-factory-diner-phoenix	Bragg's Factory Diner	1301 NW Grand Ave	Phoenix	AZ	85007	6027338076	4.5	195	true	false	85007
http://www.yelp.com/biz/international-house-of-food-phoenix	International House of Food	902 W Van Buren St	Phoenix	AZ	85007	6022580077	4.5	45	true	false	85007
http://www.yelp.com/biz/nobuo-at-teeter-house-phoenix	Nobuo At Teeter House	622 E Adams St	Phoenix	AZ	85004	6022540600	4	333	true	false	85007
http://www.yelp.com/biz/cibo-phoenix	Cibo	603 N 5th Ave	Phoenix	AZ	85003	6024412697	4.5	1248	true	false	85007
http://www.yelp.com/biz/vovomeena-phoenix	Vovomeena	1515 N 7th Ave	Phoenix	AZ	85003	6022522541	4.5	315	true	false	85007
http://www.yelp.com/biz/pizza-people-pub-phoenix	Pizza People Pub	1326 N Central Ave	Phoenix	AZ	85004	6027957954	4	173	true	false	85007
http://www.yelp.com/biz/fired-pie-phoenix-4	Fired Pie	201 E Washington St	Phoenix	AZ	85004	6023743888	4.5	29	false	false	85007
http://www.yelp.com/biz/matts-big-breakfast-phoenix-2	Matt's Big Breakfast	825 N 1st St	Phoenix	AZ	85004	6022541074	4	627	false	false	85007
http://www.yelp.com/biz/little-miss-bbq-phoenix-2	Little Miss BBQ	4301 E University Dr	Phoenix	AZ	85034	6024371177	5	472	true	false	85008
http://www.yelp.com/biz/ten-handcrafted-american-fare-and-spirits-phoenix	Ten Handcrafted American Fare & Spirits	2501 E Camelback Rd	Phoenix	AZ	85016	6023742611	5	132	true	false	85008
http://www.yelp.com/biz/couscous-express-phoenix	Couscous Express	1915 E McDowell Rd	Phoenix	AZ	85006	6022527777	4.5	48	true	false	85008
http://www.yelp.com/biz/helpings-cafe-market-and-catering-phoenix	Helpings Cafe, Market and Catering	3333 E Van Buren St	Phoenix	AZ	85008	6022752539	5	22	true	false	85008
http://www.yelp.com/biz/ollie-vaughns-phoenix	Ollie Vaughn's	1526 E McDowell Rd	Phoenix	AZ	85006	6022541392	4.5	90	true	false	85008
http://www.yelp.com/biz/welcome-diner-phoenix	Welcome Diner	924 E Roosevelt St	Phoenix	AZ	85006	6024951111	4.5	347	true	false	85008
http://www.yelp.com/biz/nook-phoenix	Nook	3623 E Indian School Rd	Phoenix	AZ	85018	6026511390	4.5	230	true	false	85008
http://www.yelp.com/biz/tacos-sahuaro-phoenix	Tacos Sahuaro	2320 N 32nd St	Phoenix	AZ	85008	6023665435	4.5	76	false	false	85008
http://www.yelp.com/biz/berthas-caf%C3%A9-phoenix-2	Bertha's Caf̩	3134 E Indian School Rd	Phoenix	AZ	85018	6029551022	4.5	253	true	false	85008
http://www.yelp.com/biz/el-chullo-peruvian-restaurant-and-bar-phoenix-2	El Chullo Peruvian Restaurant & Bar	2605 N 7th St	Phoenix	AZ	85006	6022798425	4.5	103	true	false	85008
http://www.yelp.com/biz/noble-eatery-phoenix	Noble Eatery	2201 E McDowell Rd	Phoenix	AZ	85006	6026882424	4.5	31	true	false	85008
http://www.yelp.com/biz/zs-greek-phoenix	Z's Greek	4026 E Indian School Rd	Phoenix	AZ	85073	6029557600	4.5	248	true	false	85008
